number,created_at,updated_at,url,html_url,state,fixed_at,dismissed_by,dismissed_at,dismissed_reason,dismissed_comment,rule.id,rule.severity,rule.description,rule.name,rule.tags,tool.name,tool.guid,tool.version,most_recent_instance.ref,most_recent_instance.analysis_key,most_recent_instance.environment,most_recent_instance.category,most_recent_instance.state,most_recent_instance.commit_sha,most_recent_instance.message.text,most_recent_instance.location.path,most_recent_instance.location.start_line,most_recent_instance.location.end_line,most_recent_instance.location.start_column,most_recent_instance.location.end_column,most_recent_instance.classifications,instances_url,rule.security_severity_level,dismissed_by.login,dismissed_by.id,dismissed_by.node_id,dismissed_by.avatar_url,dismissed_by.gravatar_id,dismissed_by.url,dismissed_by.html_url,dismissed_by.followers_url,dismissed_by.following_url,dismissed_by.gists_url,dismissed_by.starred_url,dismissed_by.subscriptions_url,dismissed_by.organizations_url,dismissed_by.repos_url,dismissed_by.events_url,dismissed_by.received_events_url,dismissed_by.type,dismissed_by.site_admin
27,2022-01-24T17:29:08Z,2023-07-06T20:15:35Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/27,https://github.com/octodemo/vulnerable-node/security/code-scanning/27,open,null,null,null,null,null,js/polynomial-redos,warning,Polynomial regular expression used on uncontrolled data,js/polynomial-redos,"[""external/cwe/cwe-1333"",""external/cwe/cwe-400"",""external/cwe/cwe-730"",""security""]",CodeQL,null,2.15.1,refs/heads/main,dynamic/github-code-scanning/codeql:analyze,"{""language"":""javascript""}",/language:javascript,open,95d4f5e86384e7dff1a1be0f08e2931af5ea94c6,"This regular expression that depends on a user-provided value may run slow on strings starting with '0' and with many repetitions of '0'.
This regular expression that depends on a user-provided value may run slow on strings starting with '0' and with many repetitions of '0'.",routes/products.js,121,121,14,32,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/27/instances,high,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
26,2022-01-24T17:29:08Z,2023-07-06T20:15:35Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/26,https://github.com/octodemo/vulnerable-node/security/code-scanning/26,open,null,null,null,null,null,js/missing-rate-limiting,warning,Missing rate limiting,js/missing-rate-limiting,"[""external/cwe/cwe-307"",""external/cwe/cwe-400"",""external/cwe/cwe-770"",""security""]",CodeQL,null,2.15.1,refs/heads/main,dynamic/github-code-scanning/codeql:analyze,"{""language"":""javascript""}",/language:javascript,open,95d4f5e86384e7dff1a1be0f08e2931af5ea94c6,"This route handler performs authorization, but is not rate-limited.",routes/login.js,19,42,28,2,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/26/instances,high,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
25,2022-01-24T17:29:08Z,2022-06-30T20:15:59Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/25,https://github.com/octodemo/vulnerable-node/security/code-scanning/25,dismissed,null,"{""login"":""austenstone"",""id"":22425467,""node_id"":""MDQ6VXNlcjIyNDI1NDY3"",""avatar_url"":""https://avatars.githubusercontent.com/u/22425467?v=4"",""gravatar_id"":"""",""url"":""https://api.github.com/users/austenstone"",""html_url"":""https://github.com/austenstone"",""followers_url"":""https://api.github.com/users/austenstone/followers"",""following_url"":""https://api.github.com/users/austenstone/following{/other_user}"",""gists_url"":""https://api.github.com/users/austenstone/gists{/gist_id}"",""starred_url"":""https://api.github.com/users/austenstone/starred{/owner}{/repo}"",""subscriptions_url"":""https://api.github.com/users/austenstone/subscriptions"",""organizations_url"":""https://api.github.com/users/austenstone/orgs"",""repos_url"":""https://api.github.com/users/austenstone/repos"",""events_url"":""https://api.github.com/users/austenstone/events{/privacy}"",""received_events_url"":""https://api.github.com/users/austenstone/received_events"",""type"":""User"",""site_admin"":true}",2022-06-30T20:15:59Z,won't fix,This isn't important,js/missing-token-validation,error,Missing CSRF middleware,js/missing-token-validation,"[""external/cwe/cwe-352"",""security""]",CodeQL,null,2.15.1,refs/heads/main,dynamic/github-code-scanning/codeql:analyze,"{""language"":""javascript""}",/language:javascript,dismissed,95d4f5e86384e7dff1a1be0f08e2931af5ea94c6,This cookie middleware is serving a request handler without CSRF protection.,app.js,41,41,9,23,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/25/instances,high,austenstone,22425467,MDQ6VXNlcjIyNDI1NDY3,https://avatars.githubusercontent.com/u/22425467?v=4,,https://api.github.com/users/austenstone,https://github.com/austenstone,https://api.github.com/users/austenstone/followers,https://api.github.com/users/austenstone/following{/other_user},https://api.github.com/users/austenstone/gists{/gist_id},https://api.github.com/users/austenstone/starred{/owner}{/repo},https://api.github.com/users/austenstone/subscriptions,https://api.github.com/users/austenstone/orgs,https://api.github.com/users/austenstone/repos,https://api.github.com/users/austenstone/events{/privacy},https://api.github.com/users/austenstone/received_events,User,true
24,2022-01-24T17:29:08Z,2023-07-06T20:15:35Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/24,https://github.com/octodemo/vulnerable-node/security/code-scanning/24,open,null,null,null,null,null,js/clear-text-cookie,warning,Clear text transmission of sensitive cookie,js/clear-text-cookie,"[""external/cwe/cwe-311"",""external/cwe/cwe-312"",""external/cwe/cwe-319"",""external/cwe/cwe-614"",""security""]",CodeQL,null,2.15.1,refs/heads/main,dynamic/github-code-scanning/codeql:analyze,"{""language"":""javascript""}",/language:javascript,open,95d4f5e86384e7dff1a1be0f08e2931af5ea94c6,Sensitive cookie sent without enforcing SSL encryption.,app.js,43,49,9,3,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/24/instances,medium,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
23,2022-01-24T17:29:08Z,2023-07-06T20:15:35Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/23,https://github.com/octodemo/vulnerable-node/security/code-scanning/23,open,null,null,null,null,null,js/server-side-unvalidated-url-redirection,warning,Server-side URL redirect,js/server-side-unvalidated-url-redirection,"[""external/cwe/cwe-601"",""security""]",CodeQL,null,2.15.1,refs/heads/main,dynamic/github-code-scanning/codeql:analyze,"{""language"":""javascript""}",/language:javascript,open,95d4f5e86384e7dff1a1be0f08e2931af5ea94c6,Untrusted URL redirection depends on a user-provided value.,routes/login.js,36,36,26,35,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/23/instances,medium,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
22,2022-01-24T17:29:08Z,2023-03-30T13:39:54Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/22,https://github.com/octodemo/vulnerable-node/security/code-scanning/22,dismissed,null,"{""login"":""fmadotto"",""id"":7075143,""node_id"":""MDQ6VXNlcjcwNzUxNDM="",""avatar_url"":""https://avatars.githubusercontent.com/u/7075143?v=4"",""gravatar_id"":"""",""url"":""https://api.github.com/users/fmadotto"",""html_url"":""https://github.com/fmadotto"",""followers_url"":""https://api.github.com/users/fmadotto/followers"",""following_url"":""https://api.github.com/users/fmadotto/following{/other_user}"",""gists_url"":""https://api.github.com/users/fmadotto/gists{/gist_id}"",""starred_url"":""https://api.github.com/users/fmadotto/starred{/owner}{/repo}"",""subscriptions_url"":""https://api.github.com/users/fmadotto/subscriptions"",""organizations_url"":""https://api.github.com/users/fmadotto/orgs"",""repos_url"":""https://api.github.com/users/fmadotto/repos"",""events_url"":""https://api.github.com/users/fmadotto/events{/privacy}"",""received_events_url"":""https://api.github.com/users/fmadotto/received_events"",""type"":""User"",""site_admin"":true}",2023-03-30T13:39:54Z,used in tests,Used in test,js/hardcoded-credentials,warning,Hard-coded credentials,js/hardcoded-credentials,"[""external/cwe/cwe-259"",""external/cwe/cwe-321"",""external/cwe/cwe-798"",""security""]",CodeQL,null,2.15.1,refs/heads/main,dynamic/github-code-scanning/codeql:analyze,"{""language"":""javascript""}",/language:javascript,dismissed,95d4f5e86384e7dff1a1be0f08e2931af5ea94c6,"The hard-coded value ""ñasddfilhpaf78h78032h780g780fg780asg780dsbovncubuyvqy"" is used as key.",app.js,44,44,11,66,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/22/instances,critical,fmadotto,7075143,MDQ6VXNlcjcwNzUxNDM=,https://avatars.githubusercontent.com/u/7075143?v=4,,https://api.github.com/users/fmadotto,https://github.com/fmadotto,https://api.github.com/users/fmadotto/followers,https://api.github.com/users/fmadotto/following{/other_user},https://api.github.com/users/fmadotto/gists{/gist_id},https://api.github.com/users/fmadotto/starred{/owner}{/repo},https://api.github.com/users/fmadotto/subscriptions,https://api.github.com/users/fmadotto/orgs,https://api.github.com/users/fmadotto/repos,https://api.github.com/users/fmadotto/events{/privacy},https://api.github.com/users/fmadotto/received_events,User,true
21,2022-01-24T17:29:08Z,2023-07-06T20:15:35Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/21,https://github.com/octodemo/vulnerable-node/security/code-scanning/21,open,null,null,null,null,null,js/unsafe-html-expansion,warning,Unsafe expansion of self-closing HTML tag,js/unsafe-html-expansion,"[""correctness"",""external/cwe/cwe-079"",""external/cwe/cwe-116"",""security""]",CodeQL,null,2.15.1,refs/heads/main,dynamic/github-code-scanning/codeql:analyze,"{""language"":""javascript""}",/language:javascript,open,95d4f5e86384e7dff1a1be0f08e2931af5ea94c6,This self-closing HTML tag expansion invalidates prior sanitization as this regular expression may match part of an attribute value.,public/js/jquery.js,3,3,21896,21921,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/21/instances,medium,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
20,2022-01-24T17:29:08Z,2023-07-06T20:15:35Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/20,https://github.com/octodemo/vulnerable-node/security/code-scanning/20,open,null,null,null,null,null,js/unsafe-html-expansion,warning,Unsafe expansion of self-closing HTML tag,js/unsafe-html-expansion,"[""correctness"",""external/cwe/cwe-079"",""external/cwe/cwe-116"",""security""]",CodeQL,null,2.15.1,refs/heads/main,dynamic/github-code-scanning/codeql:analyze,"{""language"":""javascript""}",/language:javascript,open,95d4f5e86384e7dff1a1be0f08e2931af5ea94c6,This self-closing HTML tag expansion invalidates prior sanitization as this regular expression may match part of an attribute value.,public/js/jquery.js,3,3,19206,19231,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/20/instances,medium,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
19,2022-01-24T17:29:08Z,2023-07-06T20:15:35Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/19,https://github.com/octodemo/vulnerable-node/security/code-scanning/19,open,null,null,null,null,null,js/sql-injection,error,Database query built from user-controlled sources,js/sql-injection,"[""external/cwe/cwe-089"",""external/cwe/cwe-090"",""external/cwe/cwe-943"",""security""]",CodeQL,null,2.15.1,refs/heads/main,dynamic/github-code-scanning/codeql:analyze,"{""language"":""javascript""}",/language:javascript,open,95d4f5e86384e7dff1a1be0f08e2931af5ea94c6,"This query string depends on a user-provided value.
This query string depends on a user-provided value.",model/products.js,40,40,19,20,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/19/instances,high,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
18,2022-01-24T17:29:08Z,2023-07-06T20:15:35Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/18,https://github.com/octodemo/vulnerable-node/security/code-scanning/18,open,null,null,null,null,null,js/sql-injection,error,Database query built from user-controlled sources,js/sql-injection,"[""external/cwe/cwe-089"",""external/cwe/cwe-090"",""external/cwe/cwe-943"",""security""]",CodeQL,null,2.15.1,refs/heads/main,dynamic/github-code-scanning/codeql:analyze,"{""language"":""javascript""}",/language:javascript,open,95d4f5e86384e7dff1a1be0f08e2931af5ea94c6,This query string depends on a user-provided value.,model/products.js,23,23,20,21,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/18/instances,high,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
17,2022-01-24T17:29:08Z,2023-07-06T20:15:35Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/17,https://github.com/octodemo/vulnerable-node/security/code-scanning/17,open,null,null,null,null,null,js/sql-injection,error,Database query built from user-controlled sources,js/sql-injection,"[""external/cwe/cwe-089"",""external/cwe/cwe-090"",""external/cwe/cwe-943"",""security""]",CodeQL,null,2.15.1,refs/heads/main,dynamic/github-code-scanning/codeql:analyze,"{""language"":""javascript""}",/language:javascript,open,95d4f5e86384e7dff1a1be0f08e2931af5ea94c6,This query string depends on a user-provided value.,model/products.js,16,16,19,20,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/17/instances,high,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
16,2022-01-24T17:29:08Z,2023-07-06T20:15:35Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/16,https://github.com/octodemo/vulnerable-node/security/code-scanning/16,open,null,null,null,null,null,js/sql-injection,error,Database query built from user-controlled sources,js/sql-injection,"[""external/cwe/cwe-089"",""external/cwe/cwe-090"",""external/cwe/cwe-943"",""security""]",CodeQL,null,2.15.1,refs/heads/main,dynamic/github-code-scanning/codeql:analyze,"{""language"":""javascript""}",/language:javascript,open,95d4f5e86384e7dff1a1be0f08e2931af5ea94c6,"This query string depends on a user-provided value.
This query string depends on a user-provided value.",model/auth.js,9,9,19,20,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/16/instances,high,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
15,2022-01-24T17:29:08Z,2023-07-06T20:15:35Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/15,https://github.com/octodemo/vulnerable-node/security/code-scanning/15,open,null,null,null,null,null,js/unsafe-jquery-plugin,warning,Unsafe jQuery plugin,js/unsafe-jquery-plugin,"[""external/cwe/cwe-079"",""external/cwe/cwe-116"",""frameworks/jquery"",""security""]",CodeQL,null,2.15.1,refs/heads/main,dynamic/github-code-scanning/codeql:analyze,"{""language"":""javascript""}",/language:javascript,open,95d4f5e86384e7dff1a1be0f08e2931af5ea94c6,Potential XSS vulnerability in the '$.fn.affix' plugin.,public/js/bootstrap.js,2220,2220,22,41,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/15/instances,medium,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
14,2022-01-24T17:29:08Z,2023-07-06T20:15:35Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/14,https://github.com/octodemo/vulnerable-node/security/code-scanning/14,open,null,null,null,null,null,js/unsafe-jquery-plugin,warning,Unsafe jQuery plugin,js/unsafe-jquery-plugin,"[""external/cwe/cwe-079"",""external/cwe/cwe-116"",""frameworks/jquery"",""security""]",CodeQL,null,2.15.1,refs/heads/main,dynamic/github-code-scanning/codeql:analyze,"{""language"":""javascript""}",/language:javascript,open,95d4f5e86384e7dff1a1be0f08e2931af5ea94c6,Potential XSS vulnerability in the '$.fn.scrollspy' plugin.,public/js/bootstrap.js,1999,1999,7,20,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/14/instances,medium,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
13,2022-01-24T17:29:08Z,2023-07-06T20:15:35Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/13,https://github.com/octodemo/vulnerable-node/security/code-scanning/13,open,null,null,null,null,null,js/unsafe-jquery-plugin,warning,Unsafe jQuery plugin,js/unsafe-jquery-plugin,"[""external/cwe/cwe-079"",""external/cwe/cwe-116"",""frameworks/jquery"",""security""]",CodeQL,null,2.15.1,refs/heads/main,dynamic/github-code-scanning/codeql:analyze,"{""language"":""javascript""}",/language:javascript,open,95d4f5e86384e7dff1a1be0f08e2931af5ea94c6,Potential XSS vulnerability in the '$.fn.scrollspy' plugin.,public/js/bootstrap.js,1985,1985,20,28,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/13/instances,medium,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
12,2022-01-24T17:29:08Z,2023-07-06T20:15:35Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/12,https://github.com/octodemo/vulnerable-node/security/code-scanning/12,open,null,null,null,null,null,js/unsafe-jquery-plugin,warning,Unsafe jQuery plugin,js/unsafe-jquery-plugin,"[""external/cwe/cwe-079"",""external/cwe/cwe-116"",""frameworks/jquery"",""security""]",CodeQL,null,2.15.1,refs/heads/main,dynamic/github-code-scanning/codeql:analyze,"{""language"":""javascript""}",/language:javascript,open,95d4f5e86384e7dff1a1be0f08e2931af5ea94c6,Potential XSS vulnerability in the '$.fn.tooltip' plugin.,public/js/bootstrap.js,1455,1455,46,68,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/12/instances,medium,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
11,2022-01-24T17:29:08Z,2023-07-06T20:15:35Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/11,https://github.com/octodemo/vulnerable-node/security/code-scanning/11,open,null,null,null,null,null,js/unsafe-jquery-plugin,warning,Unsafe jQuery plugin,js/unsafe-jquery-plugin,"[""external/cwe/cwe-079"",""external/cwe/cwe-116"",""frameworks/jquery"",""security""]",CodeQL,null,2.15.1,refs/heads/main,dynamic/github-code-scanning/codeql:analyze,"{""language"":""javascript""}",/language:javascript,open,95d4f5e86384e7dff1a1be0f08e2931af5ea94c6,Potential XSS vulnerability in the '$.fn.tooltip' plugin.,public/js/bootstrap.js,1302,1302,49,194,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/11/instances,medium,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
10,2022-01-24T17:29:08Z,2023-07-06T20:15:35Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/10,https://github.com/octodemo/vulnerable-node/security/code-scanning/10,open,null,null,null,null,null,js/unsafe-jquery-plugin,warning,Unsafe jQuery plugin,js/unsafe-jquery-plugin,"[""external/cwe/cwe-079"",""external/cwe/cwe-116"",""frameworks/jquery"",""security""]",CodeQL,null,2.15.1,refs/heads/main,dynamic/github-code-scanning/codeql:analyze,"{""language"":""javascript""}",/language:javascript,open,95d4f5e86384e7dff1a1be0f08e2931af5ea94c6,Potential XSS vulnerability in the '$.fn.collapse' plugin.,public/js/bootstrap.js,671,671,14,33,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/10/instances,medium,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
9,2022-01-24T17:29:08Z,2023-07-06T20:15:35Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/9,https://github.com/octodemo/vulnerable-node/security/code-scanning/9,open,null,null,null,null,null,js/xss-through-dom,warning,DOM text reinterpreted as HTML,js/xss-through-dom,"[""external/cwe/cwe-079"",""external/cwe/cwe-116"",""security""]",CodeQL,null,2.15.1,refs/heads/main,dynamic/github-code-scanning/codeql:analyze,"{""language"":""javascript""}",/language:javascript,open,95d4f5e86384e7dff1a1be0f08e2931af5ea94c6,DOM text is reinterpreted as HTML without escaping meta-characters.,public/js/bootstrap.js,1557,1557,70,75,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/9/instances,medium,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
8,2022-01-24T17:29:08Z,2023-07-06T20:15:35Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/8,https://github.com/octodemo/vulnerable-node/security/code-scanning/8,open,null,null,null,null,null,js/xss-through-dom,warning,DOM text reinterpreted as HTML,js/xss-through-dom,"[""external/cwe/cwe-079"",""external/cwe/cwe-116"",""security""]",CodeQL,null,2.15.1,refs/heads/main,dynamic/github-code-scanning/codeql:analyze,"{""language"":""javascript""}",/language:javascript,open,95d4f5e86384e7dff1a1be0f08e2931af5ea94c6,DOM text is reinterpreted as HTML without escaping meta-characters.,public/js/bootstrap.js,1233,1233,21,94,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/8/instances,medium,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
7,2022-01-24T17:29:08Z,2023-07-06T20:15:35Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/7,https://github.com/octodemo/vulnerable-node/security/code-scanning/7,open,null,null,null,null,null,js/xss-through-dom,warning,DOM text reinterpreted as HTML,js/xss-through-dom,"[""external/cwe/cwe-079"",""external/cwe/cwe-116"",""security""]",CodeQL,null,2.15.1,refs/heads/main,dynamic/github-code-scanning/codeql:analyze,"{""language"":""javascript""}",/language:javascript,open,95d4f5e86384e7dff1a1be0f08e2931af5ea94c6,DOM text is reinterpreted as HTML without escaping meta-characters.,public/js/bootstrap.js,776,776,33,41,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/7/instances,medium,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
6,2022-01-24T17:29:08Z,2023-07-06T20:15:35Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/6,https://github.com/octodemo/vulnerable-node/security/code-scanning/6,open,null,null,null,null,null,js/xss-through-dom,warning,DOM text reinterpreted as HTML,js/xss-through-dom,"[""external/cwe/cwe-079"",""external/cwe/cwe-116"",""security""]",CodeQL,null,2.15.1,refs/heads/main,dynamic/github-code-scanning/codeql:analyze,"{""language"":""javascript""}",/language:javascript,open,95d4f5e86384e7dff1a1be0f08e2931af5ea94c6,DOM text is reinterpreted as HTML without escaping meta-characters.,public/js/bootstrap.js,694,694,14,20,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/6/instances,medium,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
5,2022-01-24T17:29:08Z,2023-07-06T20:15:35Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/5,https://github.com/octodemo/vulnerable-node/security/code-scanning/5,open,null,null,null,null,null,js/xss-through-dom,warning,DOM text reinterpreted as HTML,js/xss-through-dom,"[""external/cwe/cwe-079"",""external/cwe/cwe-116"",""security""]",CodeQL,null,2.15.1,refs/heads/main,dynamic/github-code-scanning/codeql:analyze,"{""language"":""javascript""}",/language:javascript,open,95d4f5e86384e7dff1a1be0f08e2931af5ea94c6,DOM text is reinterpreted as HTML without escaping meta-characters.,public/js/bootstrap.js,505,505,21,115,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/5/instances,medium,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4,2022-01-24T17:29:08Z,2023-07-06T20:15:35Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/4,https://github.com/octodemo/vulnerable-node/security/code-scanning/4,open,null,null,null,null,null,js/xss-through-dom,warning,DOM text reinterpreted as HTML,js/xss-through-dom,"[""external/cwe/cwe-079"",""external/cwe/cwe-116"",""security""]",CodeQL,null,2.15.1,refs/heads/main,dynamic/github-code-scanning/codeql:analyze,"{""language"":""javascript""}",/language:javascript,open,95d4f5e86384e7dff1a1be0f08e2931af5ea94c6,DOM text is reinterpreted as HTML without escaping meta-characters.,public/js/bootstrap.js,112,112,21,29,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/4/instances,medium,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3,2022-01-24T17:29:08Z,2023-07-06T20:15:35Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/3,https://github.com/octodemo/vulnerable-node/security/code-scanning/3,open,null,null,null,null,null,js/xss,error,Client-side cross-site scripting,js/xss,"[""external/cwe/cwe-079"",""external/cwe/cwe-116"",""security""]",CodeQL,null,2.15.1,refs/heads/main,dynamic/github-code-scanning/codeql:analyze,"{""language"":""javascript""}",/language:javascript,open,95d4f5e86384e7dff1a1be0f08e2931af5ea94c6,Cross-site scripting vulnerability due to user-provided value.,views/search.ejs,3,3,18,33,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/3/instances,medium,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2,2022-01-24T17:29:08Z,2023-07-06T20:15:35Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/2,https://github.com/octodemo/vulnerable-node/security/code-scanning/2,open,null,null,null,null,null,js/xss,error,Client-side cross-site scripting,js/xss,"[""external/cwe/cwe-079"",""external/cwe/cwe-116"",""security""]",CodeQL,null,2.15.1,refs/heads/main,dynamic/github-code-scanning/codeql:analyze,"{""language"":""javascript""}",/language:javascript,open,95d4f5e86384e7dff1a1be0f08e2931af5ea94c6,Cross-site scripting vulnerability due to user-provided value.,views/login.ejs,22,22,46,61,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/2/instances,medium,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1,2022-01-24T17:29:08Z,2023-07-06T20:15:35Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/1,https://github.com/octodemo/vulnerable-node/security/code-scanning/1,open,null,null,null,null,null,js/xss,error,Client-side cross-site scripting,js/xss,"[""external/cwe/cwe-079"",""external/cwe/cwe-116"",""security""]",CodeQL,null,2.15.1,refs/heads/main,dynamic/github-code-scanning/codeql:analyze,"{""language"":""javascript""}",/language:javascript,open,95d4f5e86384e7dff1a1be0f08e2931af5ea94c6,Cross-site scripting vulnerability due to user-provided value.,views/login.ejs,17,17,94,108,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/1/instances,medium,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
